x_avg,y_avg,xest_avg,yest_avg,error_avg,x_std,y_std,xest_std,yest_std,var_q,var_r
58.86361905816194,171.92709130932204,266.21392088139197,184.6131686071876,55.42304063905344,185.27755218156983,266.54192279369283,185.27755218156983,18.090665863135516,15.980366593840056
64.08299843896755,165.2607569457028,267.19820991947626,178.98165394150953,44.87129259849367,186.30261240237044,262.2343889470562,186.30261240237044,68.27951943908992,34.99315598546912
66.36546643999668,160.38866289179734,267.6797685894372,174.70333442119957,46.76844315134764,185.1902262942733,262.1244527292803,185.1902262942733,83.00032357068667,43.2895863795495
69.97075945257902,148.22982183179138,268.5311194488157,164.10197163983838,42.69167386153867,184.05855710489075,259.3001419488282,184.05855710489075,113.55386207187685,60.51209481753412
58.86361905816194,171.92709130932204,266.21392088139197,184.6131686071876,55.43683697410647,185.28045393965596,266.5547987377033,185.28045393965596,18.100721032689094,15.969170181858757
64.08299843896755,165.2607569457028,267.19820991947626,178.98165394150953,44.88810427095622,186.30139256894518,262.2440234984481,186.30139256894518,68.26517049427815,34.997710955904395
66.36546643999668,160.38866289179734,267.6797685894372,174.70333442119957,46.77941482428487,185.19031293040717,262.1107389596839,185.19031293040717,83.03232317911309,43.298128993249364
69.97075945257902,148.22982183179138,268.5311194488157,164.10197163983838,42.6887573366343,184.0613381125281,259.34327796395957,184.0613381125281,113.55511330777632,60.49786272426147
58.86361905816194,171.92709130932204,266.21392088139197,184.6131686071876,55.45078226597856,185.28335797200904,266.5652003665373,185.28335797200904,18.111716212851768,15.95906503798385
64.08299843896755,165.2607569457028,267.19820991947626,178.98165394150953,44.904912459037405,186.30033230405172,262.2539415207655,186.30033230405172,68.25575721559055,35.00245942268381
66.36546643999668,160.38866289179734,267.6797685894372,174.70333442119957,46.79227079438733,185.1911422321697,262.09605703563165,185.1911422321697,83.06169518060592,43.305763960323894
69.97075945257902,148.22982183179138,268.5311194488157,164.10197163983838,42.68396257460936,184.06400855925685,259.38911601041684,184.06400855925685,113.55464695304423,60.4848651869985
58.86361905816194,171.92709130932204,266.21392088139197,184.6131686071876,55.48951412527672,185.29573508922394,266.59849865185134,185.29573508922394,18.154563838720588,15.924772627005991
64.08299843896755,165.2607569457028,267.19820991947626,178.98165394150953,44.96498121343988,186.2975289644245,262.2863335882784,186.2975289644245,68.25922588542268,35.023288580401875
66.36546643999668,160.38866289179734,267.6797685894372,174.70333442119957,46.8536765215158,185.19602284342125,262.0646286666788,185.19602284342125,83.16361477889421,43.32717945726575
69.97075945257902,148.22982183179138,268.5311194488157,164.10197163983838,42.675972666636866,184.0725602634275,259.5515249356387,184.0725602634275,113.54210991102858,60.43521394146626
